customer_id,risk_score,risk_category
48169,50,Medium Risk
48170,65,Medium Risk
48171,70,Medium Risk
48172,40,High Risk
48173,75,Medium Risk
48174,35,High Risk
48175,55,Medium Risk
48176,55,Medium Risk
48177,70,Medium Risk
48178,55,Medium Risk
48179,55,Medium Risk
48180,55,Medium Risk
48181,60,Medium Risk
48182,40,High Risk
48183,70,Medium Risk
48184,90,Low Risk
48185,55,Medium Risk
48186,90,Low Risk
48187,75,Medium Risk
48188,55,Medium Risk
48189,55,Medium Risk
48190,55,Medium Risk
48191,40,High Risk
48192,40,High Risk
48193,70,Medium Risk
48194,75,Medium Risk
48195,40,High Risk
48196,55,Medium Risk
48197,55,Medium Risk
48198,35,High Risk
48199,35,High Risk
48200,55,Medium Risk
48201,55,Medium Risk
48202,70,Medium Risk
48203,70,Medium Risk
48204,35,High Risk
48205,70,Medium Risk
48206,55,Medium Risk
48207,70,Medium Risk
48208,35,High Risk
48209,55,Medium Risk
48210,75,Medium Risk
48211,75,Medium Risk
48212,70,Medium Risk
48213,60,Medium Risk
48214,70,Medium Risk
48215,75,Medium Risk
48216,70,Medium Risk
48217,65,Medium Risk
48218,70,Medium Risk
48219,85,Low Risk
48220,40,High Risk
48221,75,Medium Risk
48222,55,Medium Risk
48223,55,Medium Risk
48224,50,Medium Risk
48225,55,Medium Risk
48226,55,Medium Risk
48227,90,Low Risk
48228,90,Low Risk
48229,55,Medium Risk
48230,40,High Risk
48231,55,Medium Risk
48232,40,High Risk
48233,50,Medium Risk
48234,55,Medium Risk
48235,70,Medium Risk
48236,55,Medium Risk
48237,70,Medium Risk
48238,75,Medium Risk
48239,90,Low Risk
48240,55,Medium Risk
48241,75,Medium Risk
48242,60,Medium Risk
48243,40,High Risk
48244,55,Medium Risk
48245,70,Medium Risk
48246,40,High Risk
48247,55,Medium Risk
48248,55,Medium Risk
48249,70,Medium Risk
48250,55,Medium Risk
48251,70,Medium Risk
48252,70,Medium Risk
48253,55,Medium Risk
48254,20,High Risk
48255,70,Medium Risk
48256,40,High Risk
48257,75,Medium Risk
48258,55,Medium Risk
48259,55,Medium Risk
48260,70,Medium Risk
48261,25,High Risk
48262,70,Medium Risk
48263,70,Medium Risk
48264,70,Medium Risk
48265,55,Medium Risk
48266,35,High Risk
48267,55,Medium Risk
48268,55,Medium Risk
48269,55,Medium Risk
48270,55,Medium Risk
48271,75,Medium Risk
48272,75,Medium Risk
48273,75,Medium Risk
48274,70,Medium Risk
48275,55,Medium Risk
48276,70,Medium Risk
48277,40,High Risk
48278,90,Low Risk
48279,90,Low Risk
48280,55,Medium Risk
48281,90,Low Risk
48282,55,Medium Risk
48283,35,High Risk
48284,55,Medium Risk
48285,70,Medium Risk
48286,35,High Risk
48287,90,Low Risk
48288,90,Low Risk
48289,70,Medium Risk
48290,55,Medium Risk
48291,70,Medium Risk
48292,40,High Risk
48293,60,Medium Risk
48294,70,Medium Risk
48295,70,Medium Risk
48296,50,Medium Risk
48297,70,Medium Risk
48298,55,Medium Risk
48299,40,High Risk
48300,70,Medium Risk
48301,55,Medium Risk
48302,40,High Risk
48303,70,Medium Risk
48304,70,Medium Risk
48305,55,Medium Risk
48306,55,Medium Risk
48307,35,High Risk
48308,55,Medium Risk
48309,55,Medium Risk
48310,75,Medium Risk
48311,50,Medium Risk
48312,55,Medium Risk
48313,55,Medium Risk
48314,70,Medium Risk
48315,40,High Risk
48316,55,Medium Risk
48317,40,High Risk
48318,60,Medium Risk
48319,60,Medium Risk
48320,55,Medium Risk
48321,75,Medium Risk
48322,55,Medium Risk
48323,70,Medium Risk
48324,55,Medium Risk
48325,55,Medium Risk
48326,50,Medium Risk
48327,75,Medium Risk
48328,75,Medium Risk
48329,55,Medium Risk
48330,55,Medium Risk
48331,55,Medium Risk
48332,55,Medium Risk
48333,40,High Risk
48334,70,Medium Risk
48335,55,Medium Risk
48336,40,High Risk
48337,60,Medium Risk
48338,70,Medium Risk
48339,40,High Risk
48340,70,Medium Risk
48341,55,Medium Risk
48342,55,Medium Risk
48343,55,Medium Risk
48344,55,Medium Risk
48345,50,Medium Risk
48346,55,Medium Risk
48347,55,Medium Risk
48348,55,Medium Risk
48349,20,High Risk
48350,55,Medium Risk
48351,70,Medium Risk
48352,70,Medium Risk
48353,55,Medium Risk
48354,90,Low Risk
48355,70,Medium Risk
48356,90,Low Risk
48357,55,Medium Risk
48358,55,Medium Risk
48359,40,High Risk
48360,55,Medium Risk
48361,70,Medium Risk
48362,55,Medium Risk
48363,55,Medium Risk
48364,70,Medium Risk
48365,55,Medium Risk
48366,50,Medium Risk
48367,70,Medium Risk
48368,55,Medium Risk
48369,90,Low Risk
48370,40,High Risk
48371,75,Medium Risk
48372,55,Medium Risk
48373,70,Medium Risk
48374,55,Medium Risk
48375,70,Medium Risk
48376,40,High Risk
48377,80,Low Risk
48378,75,Medium Risk
48379,40,High Risk
48380,40,High Risk
48381,55,Medium Risk
48382,70,Medium Risk
48383,35,High Risk
48384,55,Medium Risk
48385,35,High Risk
48386,55,Medium Risk
48387,75,Medium Risk
48388,25,High Risk
48389,40,High Risk
48390,70,Medium Risk
48391,65,Medium Risk
48392,55,Medium Risk
48393,70,Medium Risk
48394,55,Medium Risk
48395,55,Medium Risk
48396,75,Medium Risk
48397,70,Medium Risk
48398,70,Medium Risk
48399,55,Medium Risk
48400,55,Medium Risk
48401,35,High Risk
48402,55,Medium Risk
48403,35,High Risk
48404,55,Medium Risk
48405,55,Medium Risk
48406,40,High Risk
48407,40,High Risk
48408,55,Medium Risk
48409,60,Medium Risk
48410,70,Medium Risk
48411,40,High Risk
48412,70,Medium Risk
48413,75,Medium Risk
48414,70,Medium Risk
48415,55,Medium Risk
48416,55,Medium Risk
48417,90,Low Risk
48418,75,Medium Risk
48419,55,Medium Risk
48420,90,Low Risk
48421,55,Medium Risk
48422,40,High Risk
48423,50,Medium Risk
48424,55,Medium Risk
48425,90,Low Risk
48426,70,Medium Risk
48427,60,Medium Risk
48428,75,Medium Risk
48429,70,Medium Risk
48430,55,Medium Risk
48431,35,High Risk
48432,75,Medium Risk
48433,70,Medium Risk
48434,55,Medium Risk
48435,55,Medium Risk
48436,90,Low Risk
48437,75,Medium Risk
48438,75,Medium Risk
48439,90,Low Risk
48440,70,Medium Risk
48441,75,Medium Risk
48442,55,Medium Risk
48443,55,Medium Risk
48444,55,Medium Risk
48445,75,Medium Risk
48446,40,High Risk
48447,35,High Risk
48448,55,Medium Risk
48449,70,Medium Risk
48450,55,Medium Risk
48451,75,Medium Risk
48452,55,Medium Risk
48453,70,Medium Risk
48454,55,Medium Risk
48455,40,High Risk
48456,75,Medium Risk
48457,55,Medium Risk
48458,55,Medium Risk
48459,55,Medium Risk
48460,90,Low Risk
48461,55,Medium Risk
48462,70,Medium Risk
48463,55,Medium Risk
48464,75,Medium Risk
48465,70,Medium Risk
48466,25,High Risk
48467,70,Medium Risk
48468,55,Medium Risk
48469,70,Medium Risk
48470,90,Low Risk
48471,70,Medium Risk
48472,75,Medium Risk
48473,55,Medium Risk
48474,55,Medium Risk
48475,90,Low Risk
48476,70,Medium Risk
48477,55,Medium Risk
48478,55,Medium Risk
48479,40,High Risk
48480,55,Medium Risk
48481,55,Medium Risk
48482,90,Low Risk
48483,50,Medium Risk
48484,55,Medium Risk
48485,75,Medium Risk
48486,90,Low Risk
48487,80,Low Risk
48488,40,High Risk
48489,90,Low Risk
48490,40,High Risk
48491,55,Medium Risk
48492,35,High Risk
48493,35,High Risk
48494,90,Low Risk
48495,55,Medium Risk
48496,70,Medium Risk
48497,70,Medium Risk
48498,75,Medium Risk
48499,35,High Risk
48500,55,Medium Risk
48501,60,Medium Risk
48502,55,Medium Risk
48503,40,High Risk
48504,40,High Risk
48505,55,Medium Risk
48506,55,Medium Risk
48507,40,High Risk
48508,85,Low Risk
48509,55,Medium Risk
48510,35,High Risk
48511,35,High Risk
48512,20,High Risk
48513,90,Low Risk
48514,35,High Risk
48515,55,Medium Risk
48516,70,Medium Risk
48517,90,Low Risk
48518,55,Medium Risk
48519,70,Medium Risk
48520,60,Medium Risk
48521,55,Medium Risk
48522,55,Medium Risk
48523,70,Medium Risk
48524,55,Medium Risk
48525,70,Medium Risk
48526,40,High Risk
48527,55,Medium Risk
48528,55,Medium Risk
48529,60,Medium Risk
48530,70,Medium Risk
48531,55,Medium Risk
48532,55,Medium Risk
48533,35,High Risk
48534,75,Medium Risk
48535,35,High Risk
48536,40,High Risk
48537,55,Medium Risk
48538,70,Medium Risk
48539,55,Medium Risk
48540,55,Medium Risk
48541,55,Medium Risk
48542,55,Medium Risk
48543,70,Medium Risk
48544,55,Medium Risk
48545,55,Medium Risk
48546,55,Medium Risk
48547,55,Medium Risk
48548,55,Medium Risk
48549,40,High Risk
48550,55,Medium Risk
48551,70,Medium Risk
48552,55,Medium Risk
48553,55,Medium Risk
48554,70,Medium Risk
48555,70,Medium Risk
48556,55,Medium Risk
48557,55,Medium Risk
48558,55,Medium Risk
48559,70,Medium Risk
48560,75,Medium Risk
48561,50,Medium Risk
48562,90,Low Risk
48563,70,Medium Risk
48564,55,Medium Risk
48565,90,Low Risk
48566,70,Medium Risk
48567,70,Medium Risk
48568,70,Medium Risk
48569,75,Medium Risk
48570,70,Medium Risk
48571,55,Medium Risk
48572,55,Medium Risk
48573,70,Medium Risk
48574,70,Medium Risk
48575,55,Medium Risk
48576,55,Medium Risk
48577,55,Medium Risk
48578,35,High Risk
48579,70,Medium Risk
48580,55,Medium Risk
48581,55,Medium Risk
48582,70,Medium Risk
48583,55,Medium Risk
48584,70,Medium Risk
48585,40,High Risk
48586,70,Medium Risk
48587,75,Medium Risk
48588,40,High Risk
48589,35,High Risk
48590,70,Medium Risk
48591,55,Medium Risk
48592,40,High Risk
48593,60,Medium Risk
48594,55,Medium Risk
48595,70,Medium Risk
48596,50,Medium Risk
48597,50,Medium Risk
48598,55,Medium Risk
48599,55,Medium Risk
48600,70,Medium Risk
48601,55,Medium Risk
48602,70,Medium Risk
48603,55,Medium Risk
48604,40,High Risk
48605,40,High Risk
48606,55,Medium Risk
48607,70,Medium Risk
48608,75,Medium Risk
48609,75,Medium Risk
48610,55,Medium Risk
48611,75,Medium Risk
48612,90,Low Risk
48613,70,Medium Risk
48614,70,Medium Risk
48615,55,Medium Risk
48616,70,Medium Risk
48617,40,High Risk
48618,70,Medium Risk
48619,70,Medium Risk
48620,55,Medium Risk
48621,75,Medium Risk
48622,55,Medium Risk
48623,55,Medium Risk
48624,70,Medium Risk
48625,90,Low Risk
48626,55,Medium Risk
48627,55,Medium Risk
48628,40,High Risk
48629,55,Medium Risk
48630,55,Medium Risk
48631,70,Medium Risk
48632,40,High Risk
48633,55,Medium Risk
48634,55,Medium Risk
48635,55,Medium Risk
48636,50,Medium Risk
48637,70,Medium Risk
48638,75,Medium Risk
48639,55,Medium Risk
48640,70,Medium Risk
48641,90,Low Risk
48642,55,Medium Risk
48643,70,Medium Risk
48644,60,Medium Risk
48645,70,Medium Risk
48646,55,Medium Risk
48647,75,Medium Risk
48648,55,Medium Risk
48649,40,High Risk
48650,55,Medium Risk
48651,55,Medium Risk
48652,55,Medium Risk
48653,55,Medium Risk
48654,75,Medium Risk
48655,55,Medium Risk
48656,70,Medium Risk
48657,40,High Risk
48658,70,Medium Risk
48659,70,Medium Risk
48660,70,Medium Risk
48661,70,Medium Risk
48662,40,High Risk
48663,55,Medium Risk
48664,70,Medium Risk
48665,75,Medium Risk
48666,70,Medium Risk
48667,55,Medium Risk
48668,75,Medium Risk
48669,55,Medium Risk
48670,55,Medium Risk
48671,70,Medium Risk
48672,40,High Risk
48673,55,Medium Risk
48674,55,Medium Risk
48675,40,High Risk
48676,70,Medium Risk
48677,70,Medium Risk
48678,70,Medium Risk
48679,90,Low Risk
48680,70,Medium Risk
48681,90,Low Risk
48682,50,Medium Risk
48683,35,High Risk
48684,75,Medium Risk
48685,75,Medium Risk
48686,70,Medium Risk
48687,75,Medium Risk
48688,90,Low Risk
48689,55,Medium Risk
48690,40,High Risk
48691,70,Medium Risk
48692,90,Low Risk
48693,55,Medium Risk
48694,40,High Risk
48695,70,Medium Risk
48696,55,Medium Risk
48697,70,Medium Risk
48698,70,Medium Risk
48699,55,Medium Risk
48700,55,Medium Risk
48701,20,High Risk
48702,55,Medium Risk
48703,55,Medium Risk
48704,55,Medium Risk
48705,55,Medium Risk
48706,55,Medium Risk
48707,55,Medium Risk
48708,55,Medium Risk
48709,40,High Risk
48710,70,Medium Risk
48711,55,Medium Risk
48712,40,High Risk
48713,65,Medium Risk
48714,40,High Risk
48715,55,Medium Risk
48716,60,Medium Risk
48717,75,Medium Risk
48718,75,Medium Risk
48719,70,Medium Risk
48720,75,Medium Risk
48721,70,Medium Risk
48722,70,Medium Risk
48723,50,Medium Risk
48724,70,Medium Risk
48725,35,High Risk
48726,65,Medium Risk
48727,75,Medium Risk
48728,55,Medium Risk
48729,55,Medium Risk
48730,55,Medium Risk
48731,55,Medium Risk
48732,70,Medium Risk
48733,55,Medium Risk
48734,40,High Risk
48735,70,Medium Risk
48736,55,Medium Risk
48737,55,Medium Risk
48738,70,Medium Risk
48739,55,Medium Risk
48740,50,Medium Risk
48741,50,Medium Risk
48742,55,Medium Risk
48743,55,Medium Risk
48744,55,Medium Risk
48745,55,Medium Risk
48746,75,Medium Risk
48747,90,Low Risk
48748,40,High Risk
48749,40,High Risk
48750,55,Medium Risk
48751,25,High Risk
48752,55,Medium Risk
48753,60,Medium Risk
48754,70,Medium Risk
48755,55,Medium Risk
48756,55,Medium Risk
48757,70,Medium Risk
48758,60,Medium Risk
48759,55,Medium Risk
48760,40,High Risk
48761,55,Medium Risk
48762,55,Medium Risk
48763,20,High Risk
48764,55,Medium Risk
48765,75,Medium Risk
48766,55,Medium Risk
48767,70,Medium Risk
48768,55,Medium Risk
48769,55,Medium Risk
48770,55,Medium Risk
48771,55,Medium Risk
48772,70,Medium Risk
48773,75,Medium Risk
48774,70,Medium Risk
48775,55,Medium Risk
48776,55,Medium Risk
48777,55,Medium Risk
48778,70,Medium Risk
48779,70,Medium Risk
48780,70,Medium Risk
48781,70,Medium Risk
48782,75,Medium Risk
48783,55,Medium Risk
48784,55,Medium Risk
48785,70,Medium Risk
48786,55,Medium Risk
48787,40,High Risk
48788,70,Medium Risk
48789,55,Medium Risk
48790,70,Medium Risk
48791,40,High Risk
48792,55,Medium Risk
48793,70,Medium Risk
48794,70,Medium Risk
48795,70,Medium Risk
48796,90,Low Risk
48797,35,High Risk
48798,75,Medium Risk
48799,55,Medium Risk
48800,25,High Risk
48801,50,Medium Risk
48802,40,High Risk
48803,55,Medium Risk
48804,55,Medium Risk
48805,55,Medium Risk
48806,40,High Risk
48807,55,Medium Risk
48808,70,Medium Risk
48809,85,Low Risk
48810,55,Medium Risk
48811,55,Medium Risk
48812,55,Medium Risk
48813,55,Medium Risk
48814,55,Medium Risk
48815,55,Medium Risk
48816,70,Medium Risk
48817,50,Medium Risk
48818,55,Medium Risk
48819,50,Medium Risk
48820,70,Medium Risk
48821,55,Medium Risk
48822,55,Medium Risk
48823,75,Medium Risk
48824,55,Medium Risk
48825,55,Medium Risk
48826,55,Medium Risk
48827,55,Medium Risk
48828,55,Medium Risk
48829,55,Medium Risk
48830,35,High Risk
48831,70,Medium Risk
48832,50,Medium Risk
48833,70,Medium Risk
48834,75,Medium Risk
48835,70,Medium Risk
48836,55,Medium Risk
48837,55,Medium Risk
48838,55,Medium Risk
48839,60,Medium Risk
48840,55,Medium Risk
48841,55,Medium Risk
48842,70,Medium Risk
48843,70,Medium Risk
48844,60,Medium Risk
48845,30,High Risk
48846,55,Medium Risk
48847,55,Medium Risk
48848,40,High Risk
48849,75,Medium Risk
48850,55,Medium Risk
48851,55,Medium Risk
48852,20,High Risk
48853,55,Medium Risk
48854,55,Medium Risk
48855,75,Medium Risk
48856,55,Medium Risk
48857,55,Medium Risk
48858,70,Medium Risk
48859,70,Medium Risk
48860,50,Medium Risk
48861,60,Medium Risk
48862,55,Medium Risk
48863,70,Medium Risk
48864,70,Medium Risk
48865,55,Medium Risk
48866,55,Medium Risk
48867,40,High Risk
48868,55,Medium Risk
48869,55,Medium Risk
48870,55,Medium Risk
48871,55,Medium Risk
48872,75,Medium Risk
48873,55,Medium Risk
48874,55,Medium Risk
48875,50,Medium Risk
48876,70,Medium Risk
48877,75,Medium Risk
48878,55,Medium Risk
48879,55,Medium Risk
48880,55,Medium Risk
48881,70,Medium Risk
48882,55,Medium Risk
48883,55,Medium Risk
48884,55,Medium Risk
48885,55,Medium Risk
48886,70,Medium Risk
48887,55,Medium Risk
48888,40,High Risk
48889,40,High Risk
48890,55,Medium Risk
48891,70,Medium Risk
48892,55,Medium Risk
48893,55,Medium Risk
48894,60,Medium Risk
48895,55,Medium Risk
48896,70,Medium Risk
48897,75,Medium Risk
48898,70,Medium Risk
48899,70,Medium Risk
48900,55,Medium Risk
48901,90,Low Risk
48902,55,Medium Risk
48903,90,Low Risk
48904,55,Medium Risk
48905,50,Medium Risk
48906,55,Medium Risk
48907,75,Medium Risk
48908,65,Medium Risk
48909,55,Medium Risk
48910,55,Medium Risk
48911,90,Low Risk
48912,55,Medium Risk
48913,70,Medium Risk
48914,55,Medium Risk
48915,40,High Risk
48916,70,Medium Risk
48917,70,Medium Risk
48918,55,Medium Risk
48919,55,Medium Risk
48920,75,Medium Risk
48921,70,Medium Risk
48922,55,Medium Risk
48923,70,Medium Risk
48924,20,High Risk
48925,70,Medium Risk
48926,55,Medium Risk
48927,40,High Risk
48928,70,Medium Risk
48929,75,Medium Risk
48930,55,Medium Risk
48931,55,Medium Risk
48932,90,Low Risk
48933,90,Low Risk
48934,55,Medium Risk
48935,55,Medium Risk
48936,90,Low Risk
48937,40,High Risk
48938,70,Medium Risk
48939,70,Medium Risk
48940,90,Low Risk
48941,70,Medium Risk
48942,55,Medium Risk
48943,55,Medium Risk
48944,70,Medium Risk
48945,55,Medium Risk
48946,70,Medium Risk
48947,70,Medium Risk
48948,55,Medium Risk
48949,70,Medium Risk
48950,40,High Risk
48951,55,Medium Risk
48952,75,Medium Risk
48953,40,High Risk
48954,55,Medium Risk
48955,70,Medium Risk
48956,40,High Risk
48957,55,Medium Risk
48958,90,Low Risk
48959,70,Medium Risk
48960,55,Medium Risk
48961,70,Medium Risk
48962,70,Medium Risk
48963,55,Medium Risk
48964,75,Medium Risk
48965,55,Medium Risk
48966,55,Medium Risk
48967,70,Medium Risk
48968,40,High Risk
48969,55,Medium Risk
48970,90,Low Risk
48971,40,High Risk
48972,55,Medium Risk
48973,40,High Risk
48974,55,Medium Risk
48975,70,Medium Risk
48976,55,Medium Risk
48977,55,Medium Risk
48978,55,Medium Risk
48979,55,Medium Risk
48980,40,High Risk
48981,55,Medium Risk
48982,60,Medium Risk
48983,55,Medium Risk
48984,55,Medium Risk
48985,80,Low Risk
48986,70,Medium Risk
48987,90,Low Risk
48988,50,Medium Risk
48989,70,Medium Risk
48990,75,Medium Risk
48991,55,Medium Risk
48992,70,Medium Risk
48993,55,Medium Risk
48994,55,Medium Risk
48995,70,Medium Risk
48996,70,Medium Risk
48997,90,Low Risk
48998,55,Medium Risk
48999,65,Medium Risk
49000,55,Medium Risk
49001,55,Medium Risk
49002,75,Medium Risk
49003,55,Medium Risk
49004,70,Medium Risk
49005,55,Medium Risk
49006,55,Medium Risk
49007,75,Medium Risk
49008,35,High Risk
49009,55,Medium Risk
49010,55,Medium Risk
49011,55,Medium Risk
49012,75,Medium Risk
49013,70,Medium Risk
49014,55,Medium Risk
49015,50,Medium Risk
49016,70,Medium Risk
49017,55,Medium Risk
49018,70,Medium Risk
49019,55,Medium Risk
49020,55,Medium Risk
49021,55,Medium Risk
49022,55,Medium Risk
49023,55,Medium Risk
49024,70,Medium Risk
49025,75,Medium Risk
49026,70,Medium Risk
49027,40,High Risk
49028,70,Medium Risk
49029,55,Medium Risk
49030,70,Medium Risk
49031,20,High Risk
49032,55,Medium Risk
49033,55,Medium Risk
49034,90,Low Risk
49035,55,Medium Risk
49036,55,Medium Risk
49037,55,Medium Risk
49038,40,High Risk
49039,55,Medium Risk
49040,40,High Risk
49041,55,Medium Risk
49042,70,Medium Risk
49043,40,High Risk
49044,50,Medium Risk
49045,55,Medium Risk
49046,70,Medium Risk
49047,70,Medium Risk
49048,40,High Risk
49049,50,Medium Risk
49050,70,Medium Risk
49051,55,Medium Risk
49052,40,High Risk
49053,60,Medium Risk
49054,90,Low Risk
49055,70,Medium Risk
49056,55,Medium Risk
49057,70,Medium Risk
49058,35,High Risk
49059,90,Low Risk
49060,40,High Risk
49061,40,High Risk
49062,70,Medium Risk
49063,55,Medium Risk
49064,55,Medium Risk
49065,55,Medium Risk
49066,55,Medium Risk
49067,75,Medium Risk
49068,55,Medium Risk
49069,75,Medium Risk
49070,70,Medium Risk
49071,70,Medium Risk
49072,55,Medium Risk
49073,60,Medium Risk
49074,70,Medium Risk
49075,55,Medium Risk
49076,55,Medium Risk
49077,50,Medium Risk
49078,70,Medium Risk
49079,90,Low Risk
49080,90,Low Risk
49081,35,High Risk
49082,55,Medium Risk
49083,70,Medium Risk
49084,70,Medium Risk
49085,55,Medium Risk
49086,55,Medium Risk
49087,35,High Risk
49088,35,High Risk
49089,55,Medium Risk
49090,75,Medium Risk
49091,55,Medium Risk
49092,55,Medium Risk
49093,35,High Risk
49094,75,Medium Risk
49095,40,High Risk
49096,35,High Risk
49097,35,High Risk
49098,55,Medium Risk
49099,55,Medium Risk
49100,70,Medium Risk
49101,55,Medium Risk
49102,70,Medium Risk
49103,75,Medium Risk
49104,70,Medium Risk
49105,55,Medium Risk
49106,20,High Risk
49107,70,Medium Risk
49108,55,Medium Risk
49109,35,High Risk
49110,70,Medium Risk
49111,55,Medium Risk
49112,55,Medium Risk
49113,70,Medium Risk
49114,50,Medium Risk
49115,50,Medium Risk
49116,55,Medium Risk
49117,70,Medium Risk
49118,70,Medium Risk
49119,40,High Risk
49120,55,Medium Risk
49121,55,Medium Risk
49122,55,Medium Risk
49123,55,Medium Risk
49124,55,Medium Risk
49125,70,Medium Risk
49126,55,Medium Risk
49127,55,Medium Risk
49128,55,Medium Risk
49129,60,Medium Risk
49130,55,Medium Risk
49131,55,Medium Risk
49132,70,Medium Risk
49133,35,High Risk
49134,40,High Risk
49135,50,Medium Risk
49136,55,Medium Risk
49137,55,Medium Risk
49138,55,Medium Risk
49139,55,Medium Risk
49140,70,Medium Risk
49141,70,Medium Risk
49142,55,Medium Risk
49143,50,Medium Risk
49144,75,Medium Risk
49145,65,Medium Risk
49146,70,Medium Risk
49147,55,Medium Risk
49148,70,Medium Risk
49149,55,Medium Risk
49150,20,High Risk
49151,60,Medium Risk
49152,70,Medium Risk
49153,70,Medium Risk
49154,70,Medium Risk
49155,70,Medium Risk
49156,70,Medium Risk
49157,70,Medium Risk
49158,55,Medium Risk
